"donor_id";"donation_id";"donation_number";"donation_date";"donation_amount"
4194;"4194_10";10;"2024-12-23";163
4195;"4195_1";1;"2022-07-06";241
4195;"4195_2";2;"2024-12-10";246
4196;"4196_1";1;"2020-09-23";3168
4196;"4196_2";2;"2021-04-03";3732
4196;"4196_3";3;"2021-10-22";4039
4196;"4196_4";4;"2022-06-18";4150
4196;"4196_5";5;"2022-06-22";3151
4196;"4196_6";6;"2023-03-08";3667
4196;"4196_7";7;"2023-04-05";3671
4196;"4196_8";8;"2023-06-23";3499
4196;"4196_9";9;"2023-07-04";3316
4196;"4196_10";10;"2023-07-05";4079
4197;"4197_1";1;"2021-05-08";2636
4197;"4197_2";2;"2022-08-05";2467
4197;"4197_3";3;"2023-01-26";2050
4197;"4197_4";4;"2024-01-07";2666
4197;"4197_5";5;"2024-04-13";2709
4197;"4197_6";6;"2024-05-25";2524
4197;"4197_7";7;"2024-06-02";2386
4198;"4198_1";1;"2020-05-20";330
4198;"4198_2";2;"2020-06-12";321
4198;"4198_3";3;"2020-12-19";328
4198;"4198_4";4;"2021-01-20";329
4198;"4198_5";5;"2021-11-20";329
4198;"4198_6";6;"2022-02-26";325
4198;"4198_7";7;"2022-08-23";318
4198;"4198_8";8;"2024-01-13";327
4199;"4199_1";1;"2021-05-21";188
4199;"4199_2";2;"2021-06-28";183
4199;"4199_3";3;"2022-09-01";195
4199;"4199_4";4;"2023-10-27";180
4200;"4200_1";1;"2020-01-20";41
4200;"4200_2";2;"2020-03-12";37
4200;"4200_3";3;"2020-08-07";35
4200;"4200_4";4;"2022-01-07";47
4200;"4200_5";5;"2023-04-02";40
4200;"4200_6";6;"2024-01-06";46
4200;"4200_7";7;"2024-03-11";36
4200;"4200_8";8;"2024-09-10";35
4200;"4200_9";9;"2024-09-11";37
4200;"4200_10";10;"2024-11-01";46
4201;"4201_1";1;"2020-05-11";6087
4201;"4201_2";2;"2022-07-24";5172
4201;"4201_3";3;"2022-09-12";5902
4201;"4201_4";4;"2023-11-04";5793
4201;"4201_5";5;"2023-12-10";6170
4202;"4202_1";1;"2021-03-02";8194
4202;"4202_2";2;"2021-04-09";7959
4202;"4202_3";3;"2021-05-16";9002
4202;"4202_4";4;"2022-04-03";8288
4202;"4202_5";5;"2023-09-02";8470
4202;"4202_6";6;"2023-09-14";7906
4202;"4202_7";7;"2024-05-04";8662
4203;"4203_1";1;"2020-01-18";209
4203;"4203_2";2;"2020-06-02";212
4203;"4203_3";3;"2021-07-24";203
4204;"4204_1";1;"2021-01-06";8365
4204;"4204_2";2;"2021-06-15";9076
4204;"4204_3";3;"2022-03-11";9107
4204;"4204_4";4;"2024-08-09";8231
4205;"4205_1";1;"2020-08-20";3432
4205;"4205_2";2;"2024-05-17";3145
4206;"4206_1";1;"2021-03-05";267
4206;"4206_2";2;"2022-01-07";267
4206;"4206_3";3;"2022-01-25";283
4206;"4206_4";4;"2023-08-17";277
4206;"4206_5";5;"2023-09-14";271
4206;"4206_6";6;"2024-06-02";280
4206;"4206_7";7;"2024-08-20";269
4206;"4206_8";8;"2024-11-01";273
4207;"4207_1";1;"2020-02-14";98
4207;"4207_2";2;"2020-04-11";103
4207;"4207_3";3;"2021-12-04";102
4207;"4207_4";4;"2022-05-27";106
4207;"4207_5";5;"2024-03-27";99
4207;"4207_6";6;"2024-08-15";100
4207;"4207_7";7;"2024-08-27";91
4207;"4207_8";8;"2024-09-06";92
4208;"4208_1";1;"2020-03-10";26
4208;"4208_2";2;"2020-11-22";23
4208;"4208_3";3;"2021-02-10";27
4208;"4208_4";4;"2021-09-02";15
4208;"4208_5";5;"2023-04-02";15
4208;"4208_6";6;"2023-09-08";16
4208;"4208_7";7;"2023-10-08";16
4208;"4208_8";8;"2024-09-16";29
4208;"4208_9";9;"2024-10-24";22
4209;"4209_1";1;"2020-02-21";3949
4209;"4209_2";2;"2020-06-09";3503
4209;"4209_3";3;"2020-08-09";3316
4209;"4209_4";4;"2020-09-28";3864
4209;"4209_5";5;"2022-08-24";2888
4209;"4209_6";6;"2022-10-03";3017
4209;"4209_7";7;"2023-04-20";3389
4209;"4209_8";8;"2024-01-10";3253
4209;"4209_9";9;"2024-11-17";3041
4210;"4210_1";1;"2020-10-06";1937
4210;"4210_2";2;"2021-01-07";2240
4210;"4210_3";3;"2023-12-01";2101
4211;"4211_1";1;"2021-01-26";168
4211;"4211_2";2;"2021-05-06";162
4211;"4211_3";3;"2022-10-16";155
4212;"4212_1";1;"2020-07-12";7904
4212;"4212_2";2;"2020-11-20";7589
4212;"4212_3";3;"2023-01-03";7703
4212;"4212_4";4;"2023-05-14";7234
4212;"4212_5";5;"2023-10-20";7028
4212;"4212_6";6;"2024-03-27";7238
4212;"4212_7";7;"2024-09-10";7025
4212;"4212_8";8;"2024-11-09";7375
4213;"4213_1";1;"2020-07-12";150
4213;"4213_2";2;"2020-09-02";146
4213;"4213_3";3;"2020-10-27";162
4213;"4213_4";4;"2022-05-15";160
4213;"4213_5";5;"2022-06-18";165
4213;"4213_6";6;"2024-01-05";148
4213;"4213_7";7;"2024-03-17";155
4213;"4213_8";8;"2024-09-28";160
4214;"4214_1";1;"2020-03-04";16
4214;"4214_2";2;"2020-08-17";15
4214;"4214_3";3;"2020-08-19";32
4214;"4214_4";4;"2022-03-24";16
4214;"4214_5";5;"2022-07-22";33
4214;"4214_6";6;"2024-06-13";32
4214;"4214_7";7;"2024-09-09";19
4214;"4214_8";8;"2024-09-19";17
4215;"4215_1";1;"2020-04-13";270
4215;"4215_2";2;"2021-07-11";279
4215;"4215_3";3;"2023-01-19";275
4215;"4215_4";4;"2023-05-21";265
4215;"4215_5";5;"2024-01-04";264
4215;"4215_6";6;"2024-04-02";265
4215;"4215_7";7;"2024-06-16";263
4216;"4216_1";1;"2023-07-16";6992
4217;"4217_1";1;"2020-08-22";189
4217;"4217_2";2;"2021-05-14";187
4218;"4218_1";1;"2020-03-15";228
4218;"4218_2";2;"2020-03-20";224
4218;"4218_3";3;"2020-12-07";240
4218;"4218_4";4;"2021-10-01";232
4218;"4218_5";5;"2021-12-10";228
4218;"4218_6";6;"2022-12-08";233
4218;"4218_7";7;"2023-01-24";228
4218;"4218_8";8;"2023-05-11";232
4218;"4218_9";9;"2024-03-10";240
4219;"4219_1";1;"2020-05-18";298
4219;"4219_2";2;"2021-10-05";297
4219;"4219_3";3;"2024-07-24";294
4220;"4220_1";1;"2021-04-19";254
4220;"4220_2";2;"2022-08-23";269
4220;"4220_3";3;"2022-11-04";272
4220;"4220_4";4;"2022-11-10";260
4220;"4220_5";5;"2023-09-28";265
4220;"4220_6";6;"2024-03-04";268
4220;"4220_7";7;"2024-05-18";267
4220;"4220_8";8;"2024-07-23";255
4221;"4221_1";1;"2020-03-02";239
4221;"4221_2";2;"2020-10-20";221
4221;"4221_3";3;"2021-09-08";224
4221;"4221_4";4;"2022-06-04";239
4221;"4221_5";5;"2023-04-26";226
4221;"4221_6";6;"2024-08-02";239
4222;"4222_1";1;"2020-05-14";9937
4222;"4222_2";2;"2021-05-21";9556
4223;"4223_1";1;"2021-01-13";330
4223;"4223_2";2;"2022-10-19";316
4223;"4223_3";3;"2023-02-01";334
4224;"4224_1";1;"2020-01-26";241
4224;"4224_2";2;"2020-04-13";249
4224;"4224_3";3;"2020-12-20";251
4224;"4224_4";4;"2021-07-01";243
4224;"4224_5";5;"2021-07-13";249
4224;"4224_6";6;"2021-11-16";241
4224;"4224_7";7;"2022-05-03";252
4225;"4225_1";1;"2020-01-24";281
4225;"4225_2";2;"2020-06-25";271
4225;"4225_3";3;"2021-03-24";271
4225;"4225_4";4;"2021-06-17";278
4225;"4225_5";5;"2022-01-25";269
4225;"4225_6";6;"2022-04-27";275
4225;"4225_7";7;"2022-10-26";286
4225;"4225_8";8;"2024-11-10";267
4226;"4226_1";1;"2021-12-08";100
4226;"4226_2";2;"2022-04-17";96
4226;"4226_3";3;"2022-10-04";104
4227;"4227_1";1;"2020-03-26";4608
4227;"4227_2";2;"2021-07-13";5562
4227;"4227_3";3;"2021-10-21";5654
4228;"4228_1";1;"2022-06-26";95
4229;"4229_1";1;"2023-07-08";232
4229;"4229_2";2;"2024-01-09";234
4230;"4230_1";1;"2021-09-17";221
4230;"4230_2";2;"2021-10-09";215
4230;"4230_3";3;"2021-10-11";213
4230;"4230_4";4;"2021-11-01";212
4230;"4230_5";5;"2022-05-19";208
4230;"4230_6";6;"2022-12-01";212
4230;"4230_7";7;"2023-06-12";219
4230;"4230_8";8;"2023-08-13";215
4230;"4230_9";9;"2024-11-11";212
4231;"4231_1";1;"2020-03-12";289
4231;"4231_2";2;"2021-06-01";279
4231;"4231_3";3;"2021-10-19";278
4231;"4231_4";4;"2024-06-06";290
4231;"4231_5";5;"2024-07-21";283
4232;"4232_1";1;"2020-05-24";3342
4232;"4232_2";2;"2021-12-02";3368
4232;"4232_3";3;"2022-06-01";3454
4232;"4232_4";4;"2023-08-11";3873
4232;"4232_5";5;"2024-06-11";3547
4232;"4232_6";6;"2024-09-12";2606
4232;"4232_7";7;"2024-11-04";2419
4232;"4232_8";8;"2024-11-15";2462
4233;"4233_1";1;"2021-03-04";83
4233;"4233_2";2;"2021-03-22";95
4233;"4233_3";3;"2022-03-08";81
4233;"4233_4";4;"2022-10-03";85
4233;"4233_5";5;"2022-12-02";98
4233;"4233_6";6;"2023-06-25";84
4233;"4233_7";7;"2024-11-08";89
4233;"4233_8";8;"2024-12-09";80
4234;"4234_1";1;"2021-08-26";3476
4234;"4234_2";2;"2022-02-26";3985
4234;"4234_3";3;"2022-05-13";4393
4235;"4235_1";1;"2020-09-26";21
4235;"4235_2";2;"2020-10-21";18
4235;"4235_3";3;"2021-02-02";28
4235;"4235_4";4;"2022-03-01";24
4235;"4235_5";5;"2022-05-14";20
4235;"4235_6";6;"2023-03-03";16
4235;"4235_7";7;"2023-04-23";23
4235;"4235_8";8;"2023-07-02";15
4235;"4235_9";9;"2024-07-22";10
4235;"4235_10";10;"2024-09-28";14
4236;"4236_1";1;"2020-11-28";298
4236;"4236_2";2;"2021-01-23";292
4236;"4236_3";3;"2023-09-09";289
4236;"4236_4";4;"2023-09-21";303
4236;"4236_5";5;"2024-11-28";295
4237;"4237_1";1;"2020-06-18";156
4237;"4237_2";2;"2021-09-02";154
4237;"4237_3";3;"2023-07-13";158
4237;"4237_4";4;"2023-09-13";150
4237;"4237_5";5;"2023-11-10";163
4237;"4237_6";6;"2023-12-02";159
4237;"4237_7";7;"2024-09-23";152
4237;"4237_8";8;"2024-09-25";166
4237;"4237_9";9;"2024-10-16";160
4238;"4238_1";1;"2021-04-01";105
4238;"4238_2";2;"2021-08-21";106
4238;"4238_3";3;"2022-07-11";87
4238;"4238_4";4;"2022-07-27";100
4238;"4238_5";5;"2023-01-11";94
4239;"4239_1";1;"2020-07-22";164
4239;"4239_2";2;"2021-04-19";159
4239;"4239_3";3;"2021-04-22";162
4239;"4239_4";4;"2021-12-05";177
4239;"4239_5";5;"2022-02-19";173
4239;"4239_6";6;"2022-07-16";173
4239;"4239_7";7;"2022-10-01";174
4239;"4239_8";8;"2022-10-13";173
4239;"4239_9";9;"2023-05-20";161
4240;"4240_1";1;"2020-04-09";339
4240;"4240_2";2;"2024-07-02";346
4241;"4241_1";1;"2020-06-25";226
4241;"4241_2";2;"2020-08-03";212
4241;"4241_3";3;"2020-10-12";211
4241;"4241_4";4;"2021-12-12";216
4241;"4241_5";5;"2022-01-01";210
4241;"4241_6";6;"2023-04-23";216
4241;"4241_7";7;"2023-06-03";209
4242;"4242_1";1;"2022-02-22";104
4242;"4242_2";2;"2022-07-03";112
4242;"4242_3";3;"2022-11-13";107
4242;"4242_4";4;"2023-09-23";101
4242;"4242_5";5;"2024-09-05";100
4242;"4242_6";6;"2024-09-06";102
4243;"4243_1";1;"2020-11-11";2822
4243;"4243_2";2;"2020-12-08";1667
4243;"4243_3";3;"2021-02-25";2599
4243;"4243_4";4;"2021-05-22";2792
4243;"4243_5";5;"2023-11-06";1752
4243;"4243_6";6;"2024-07-07";2886
4243;"4243_7";7;"2024-09-01";1988
4244;"4244_1";1;"2020-04-14";168
4244;"4244_2";2;"2021-10-19";182
4244;"4244_3";3;"2022-06-13";179
4244;"4244_4";4;"2022-11-18";164
4244;"4244_5";5;"2022-12-02";176
4244;"4244_6";6;"2023-07-19";182
4244;"4244_7";7;"2024-02-14";171
4244;"4244_8";8;"2024-04-05";178
4245;"4245_1";1;"2020-07-07";113
4245;"4245_2";2;"2020-09-10";113
4245;"4245_3";3;"2021-04-18";115
4245;"4245_4";4;"2021-04-27";118
4245;"4245_5";5;"2021-06-05";112
4245;"4245_6";6;"2021-07-11";112
4245;"4245_7";7;"2022-04-03";102
4245;"4245_8";8;"2023-05-20";108
4245;"4245_9";9;"2024-08-08";114
4246;"4246_1";1;"2021-05-15";9576
4246;"4246_2";2;"2021-07-21";8767
4246;"4246_3";3;"2023-02-07";8909
4246;"4246_4";4;"2023-02-25";10112
4247;"4247_1";1;"2021-05-27";9128
4247;"4247_2";2;"2021-09-03";10167
4247;"4247_3";3;"2021-11-03";9468
4247;"4247_4";4;"2022-06-06";9100
4247;"4247_5";5;"2022-11-27";9431
4247;"4247_6";6;"2023-09-13";10191
4248;"4248_1";1;"2020-09-12";4767
4248;"4248_2";2;"2021-02-03";5256
4248;"4248_3";3;"2021-05-17";5273
4248;"4248_4";4;"2024-12-04";5596
4249;"4249_1";1;"2020-11-22";79
4249;"4249_2";2;"2020-11-25";60
4249;"4249_3";3;"2020-11-26";60
4249;"4249_4";4;"2021-03-17";68
4249;"4249_5";5;"2022-01-25";61
4249;"4249_6";6;"2022-08-16";66
4249;"4249_7";7;"2023-12-12";61
4249;"4249_8";8;"2024-03-11";69
4249;"4249_9";9;"2024-12-07";66
4249;"4249_10";10;"2024-12-25";70
4250;"4250_1";1;"2020-01-13";229
4250;"4250_2";2;"2020-10-23";236
4250;"4250_3";3;"2022-01-16";235
4250;"4250_4";4;"2022-02-12";242
4250;"4250_5";5;"2022-04-17";228
4250;"4250_6";6;"2022-05-07";223
4250;"4250_7";7;"2023-02-22";227
4250;"4250_8";8;"2023-08-02";230
4250;"4250_9";9;"2024-06-08";230
4251;"4251_1";1;"2022-11-09";279
4251;"4251_2";2;"2023-02-10";273
4251;"4251_3";3;"2023-08-02";280
4251;"4251_4";4;"2024-08-19";273
4251;"4251_5";5;"2024-10-28";272
4252;"4252_1";1;"2020-02-02";221
4253;"4253_1";1;"2024-03-27";5357
4253;"4253_2";2;"2024-12-21";5265
4254;"4254_1";1;"2020-06-03";34
4254;"4254_2";2;"2020-07-25";36
4254;"4254_3";3;"2020-12-26";37
4254;"4254_4";4;"2022-07-13";33
4254;"4254_5";5;"2022-08-16";41
4254;"4254_6";6;"2023-01-10";30
4254;"4254_7";7;"2023-10-26";25
4254;"4254_8";8;"2023-12-25";43
4255;"4255_1";1;"2020-07-16";236
4255;"4255_2";2;"2021-05-11";230
4255;"4255_3";3;"2022-12-25";245
4255;"4255_4";4;"2023-06-19";239
4255;"4255_5";5;"2023-07-04";240
4255;"4255_6";6;"2023-11-05";229
4255;"4255_7";7;"2023-12-16";246
4255;"4255_8";8;"2024-06-03";233
4255;"4255_9";9;"2024-06-12";231
4256;"4256_1";1;"2020-11-02";255
4256;"4256_2";2;"2020-12-17";257
4256;"4256_3";3;"2021-06-14";258
4256;"4256_4";4;"2022-11-06";254
4256;"4256_5";5;"2023-04-15";273
4256;"4256_6";6;"2024-10-19";273
4256;"4256_7";7;"2024-12-17";272
4257;"4257_1";1;"2023-07-25";154
4257;"4257_2";2;"2024-11-20";159
4258;"4258_1";1;"2020-03-21";332
4258;"4258_2";2;"2020-10-14";334
4258;"4258_3";3;"2020-10-15";326
4258;"4258_4";4;"2022-11-28";342
4258;"4258_5";5;"2024-08-17";330
4258;"4258_6";6;"2024-10-07";325
4259;"4259_1";1;"2020-04-09";13
4259;"4259_2";2;"2020-04-15";15
4259;"4259_3";3;"2021-03-01";8
4259;"4259_4";4;"2021-07-15";9
4259;"4259_5";5;"2022-01-03";19
4259;"4259_6";6;"2022-06-23";18
4259;"4259_7";7;"2023-06-10";13
4259;"4259_8";8;"2023-08-12";5
4260;"4260_1";1;"2021-07-07";265
4260;"4260_2";2;"2021-11-12";260
4260;"4260_3";3;"2021-12-03";259
4260;"4260_4";4;"2024-11-07";272
4261;"4261_1";1;"2020-04-26";35
4261;"4261_2";2;"2020-10-17";30
4261;"4261_3";3;"2021-09-08";37
4261;"4261_4";4;"2022-11-10";29
4261;"4261_5";5;"2023-03-26";41
4261;"4261_6";6;"2023-07-17";33
4261;"4261_7";7;"2024-02-18";29
4261;"4261_8";8;"2024-07-15";47
4261;"4261_9";9;"2024-08-14";44
4262;"4262_1";1;"2022-03-06";337
4262;"4262_2";2;"2023-10-19";335
4262;"4262_3";3;"2024-10-10";337
4263;"4263_1";1;"2023-01-04";72
4264;"4264_1";1;"2020-09-19";11
4264;"4264_2";2;"2021-06-15";4
4264;"4264_3";3;"2022-06-27";17
4264;"4264_4";4;"2023-05-01";19
4264;"4264_5";5;"2023-08-16";15
4264;"4264_6";6;"2024-05-23";14
4265;"4265_1";1;"2020-05-19";176
4265;"4265_2";2;"2021-06-03";163
4265;"4265_3";3;"2021-06-22";172
4265;"4265_4";4;"2021-11-22";176
4265;"4265_5";5;"2023-07-20";171
4266;"4266_1";1;"2020-02-25";71
4266;"4266_2";2;"2020-02-28";60
4266;"4266_3";3;"2021-02-04";73
4266;"4266_4";4;"2022-06-21";69
4266;"4266_5";5;"2023-04-12";71
4266;"4266_6";6;"2023-07-26";69
4267;"4267_1";1;"2021-07-27";72
4267;"4267_2";2;"2021-11-21";80
4267;"4267_3";3;"2022-01-08";71
4267;"4267_4";4;"2022-04-25";70
4267;"4267_5";5;"2022-05-10";79
4267;"4267_6";6;"2023-10-05";85
4267;"4267_7";7;"2024-03-01";78
4267;"4267_8";8;"2024-07-22";83
4267;"4267_9";9;"2024-10-11";68
4268;"4268_1";1;"2023-12-21";1030
4268;"4268_2";2;"2024-02-05";2215
4269;"4269_1";1;"2020-11-06";10282
4269;"4269_2";2;"2022-05-23";10338
4269;"4269_3";3;"2024-04-24";10158
4269;"4269_4";4;"2024-08-24";9860
4269;"4269_5";5;"2024-12-04";10829
4270;"4270_1";1;"2024-06-20";158
4271;"4271_1";1;"2020-06-15";188
4271;"4271_2";2;"2020-09-16";192
4271;"4271_3";3;"2021-04-18";194
4271;"4271_4";4;"2021-06-22";200
4271;"4271_5";5;"2022-04-17";194
4271;"4271_6";6;"2022-09-01";192
4271;"4271_7";7;"2023-04-27";194
4271;"4271_8";8;"2023-10-25";191
4271;"4271_9";9;"2024-09-06";197
4272;"4272_1";1;"2020-01-28";75
4272;"4272_2";2;"2020-04-21";78
4272;"4272_3";3;"2020-08-03";73
4272;"4272_4";4;"2021-11-10";70
4272;"4272_5";5;"2022-06-22";85
4272;"4272_6";6;"2022-12-07";76
4272;"4272_7";7;"2023-05-02";88
4272;"4272_8";8;"2023-06-20";90
4272;"4272_9";9;"2024-03-21";71
4272;"4272_10";10;"2024-04-20";90
4273;"4273_1";1;"2020-08-19";66
4273;"4273_2";2;"2021-03-02";65
4273;"4273_3";3;"2023-11-07";75
4273;"4273_4";4;"2023-11-13";80
4273;"4273_5";5;"2024-05-08";64
4273;"4273_6";6;"2024-07-06";64
4273;"4273_7";7;"2024-12-19";84
4274;"4274_1";1;"2020-09-11";4942
4274;"4274_2";2;"2022-05-21";5850
4274;"4274_3";3;"2023-11-19";6242
4274;"4274_4";4;"2024-11-10";5295
4275;"4275_1";1;"2020-07-18";163
4275;"4275_2";2;"2021-08-23";170
4275;"4275_3";3;"2021-10-11";169
4275;"4275_4";4;"2022-01-04";165
4275;"4275_5";5;"2022-08-13";160
4275;"4275_6";6;"2023-10-26";160
4275;"4275_7";7;"2024-01-16";171
4276;"4276_1";1;"2020-04-22";276
4276;"4276_2";2;"2020-04-28";290
4276;"4276_3";3;"2021-02-10";293
4276;"4276_4";4;"2021-05-06";282
4276;"4276_5";5;"2021-06-12";276
4276;"4276_6";6;"2023-06-07";288
4276;"4276_7";7;"2023-10-23";283
4276;"4276_8";8;"2024-03-20";276
4276;"4276_9";9;"2024-04-04";278
4276;"4276_10";10;"2024-08-21";277
4277;"4277_1";1;"2020-06-15";335
4277;"4277_2";2;"2021-06-20";334
4277;"4277_3";3;"2021-11-02";342
4277;"4277_4";4;"2021-12-25";326
4277;"4277_5";5;"2022-10-02";344
4277;"4277_6";6;"2022-10-20";335
4277;"4277_7";7;"2023-06-09";336
4277;"4277_8";8;"2024-05-01";337
4278;"4278_1";1;"2021-11-24";327
4278;"4278_2";2;"2022-03-22";313
4278;"4278_3";3;"2023-02-16";309
4278;"4278_4";4;"2024-05-19";316
4279;"4279_1";1;"2024-07-10";9882
4280;"4280_1";1;"2020-02-24";5947
4280;"4280_2";2;"2020-03-06";5331
4280;"4280_3";3;"2021-05-27";5908
4280;"4280_4";4;"2021-10-01";5129
4280;"4280_5";5;"2022-11-14";4880
4280;"4280_6";6;"2023-02-22";6007
4280;"4280_7";7;"2023-11-21";4702
4281;"4281_1";1;"2022-04-06";3776
4281;"4281_2";2;"2023-03-11";5013
4281;"4281_3";3;"2024-01-11";4472
4282;"4282_1";1;"2020-10-05";1303
4282;"4282_2";2;"2021-11-21";1295
4282;"4282_3";3;"2022-12-20";1611
4282;"4282_4";4;"2023-03-01";1604
4282;"4282_5";5;"2023-07-14";1385
4282;"4282_6";6;"2024-01-12";2180
4283;"4283_1";1;"2022-04-19";50
4283;"4283_2";2;"2023-02-07";35
4284;"4284_1";1;"2020-02-08";82
4284;"4284_2";2;"2021-04-27";82
4284;"4284_3";3;"2022-03-21";94
4284;"4284_4";4;"2022-04-04";76
4284;"4284_5";5;"2022-09-06";74
4284;"4284_6";6;"2024-04-03";93
4285;"4285_1";1;"2020-06-03";5719
4285;"4285_2";2;"2021-05-19";6351
4285;"4285_3";3;"2024-05-01";5666
4285;"4285_4";4;"2024-05-21";6212
4285;"4285_5";5;"2024-10-28";5605
4286;"4286_1";1;"2020-03-21";237
4286;"4286_2";2;"2020-12-09";243
4286;"4286_3";3;"2021-01-16";240
4286;"4286_4";4;"2021-03-02";244
4286;"4286_5";5;"2022-03-18";233
4286;"4286_6";6;"2023-02-06";230
4286;"4286_7";7;"2023-11-04";247
4286;"4286_8";8;"2024-11-05";238
4287;"4287_1";1;"2022-05-27";330
4287;"4287_2";2;"2022-09-19";329
4287;"4287_3";3;"2023-06-06";335
4287;"4287_4";4;"2023-07-13";342
4287;"4287_5";5;"2024-04-21";330
4287;"4287_6";6;"2024-05-20";337
4287;"4287_7";7;"2024-12-05";330
4288;"4288_1";1;"2020-06-02";2493
4288;"4288_2";2;"2020-08-01";2717
4288;"4288_3";3;"2021-11-16";3146
4288;"4288_4";4;"2022-03-11";2621
4288;"4288_5";5;"2022-08-07";2230
4288;"4288_6";6;"2023-08-01";3041
4288;"4288_7";7;"2024-02-12";1975
4288;"4288_8";8;"2024-05-26";2613
4288;"4288_9";9;"2024-09-19";2431
4288;"4288_10";10;"2024-10-09";2561
4289;"4289_1";1;"2020-03-13";71
4289;"4289_2";2;"2020-12-23";56
4289;"4289_3";3;"2021-10-28";53
4289;"4289_4";4;"2022-09-16";55
4289;"4289_5";5;"2023-04-27";59
4289;"4289_6";6;"2023-05-18";54
4289;"4289_7";7;"2024-06-23";60
4289;"4289_8";8;"2024-11-23";52
4290;"4290_1";1;"2020-07-17";217
4290;"4290_2";2;"2020-09-02";207
4290;"4290_3";3;"2021-02-13";211
4290;"4290_4";4;"2021-03-11";223
4290;"4290_5";5;"2021-04-22";221
4290;"4290_6";6;"2021-04-23";221
4290;"4290_7";7;"2021-08-23";219
4290;"4290_8";8;"2023-03-14";213
4290;"4290_9";9;"2024-01-10";210
4291;"4291_1";1;"2020-06-10";8348
4291;"4291_2";2;"2020-10-11";9204
4291;"4291_3";3;"2020-12-22";9541
4291;"4291_4";4;"2021-11-26";9607
4291;"4291_5";5;"2023-05-08";9660
4291;"4291_6";6;"2023-07-07";9122
4291;"4291_7";7;"2023-12-24";8417
4291;"4291_8";8;"2024-01-02";9311
4291;"4291_9";9;"2024-12-26";8949
4292;"4292_1";1;"2020-07-09";7560
4292;"4292_2";2;"2022-07-28";6690
4292;"4292_3";3;"2023-05-05";7959
4292;"4292_4";4;"2023-05-28";7007
4293;"4293_1";1;"2020-05-13";58
4293;"4293_2";2;"2023-02-05";50
4293;"4293_3";3;"2024-05-13";56
4294;"4294_1";1;"2024-05-15";241
4295;"4295_1";1;"2022-04-20";230
4295;"4295_2";2;"2024-10-22";224
4296;"4296_1";1;"2020-01-22";229
4296;"4296_2";2;"2021-03-26";225
4296;"4296_3";3;"2021-11-27";225
4296;"4296_4";4;"2023-07-02";223
4296;"4296_5";5;"2023-11-08";238
4296;"4296_6";6;"2024-07-22";236
4296;"4296_7";7;"2024-12-02";233
4297;"4297_1";1;"2020-04-24";3889
4297;"4297_2";2;"2020-05-11";4464
4297;"4297_3";3;"2021-06-28";4361
4297;"4297_4";4;"2021-10-25";4240
4297;"4297_5";5;"2022-09-27";5325
4297;"4297_6";6;"2022-10-02";4881
4297;"4297_7";7;"2023-01-13";4018
4297;"4297_8";8;"2024-03-10";3984
4297;"4297_9";9;"2024-10-22";4332
4298;"4298_1";1;"2021-11-10";152
4298;"4298_2";2;"2021-12-11";153
4298;"4298_3";3;"2023-03-07";138
4298;"4298_4";4;"2023-05-13";141
4299;"4299_1";1;"2020-06-05";225
4299;"4299_2";2;"2020-07-16";229
4299;"4299_3";3;"2020-12-10";240
4299;"4299_4";4;"2021-01-27";229
4299;"4299_5";5;"2021-03-27";240
4299;"4299_6";6;"2021-11-06";233
4299;"4299_7";7;"2023-07-03";231
4300;"4300_1";1;"2022-01-27";99
4300;"4300_2";2;"2024-08-01";112
4301;"4301_1";1;"2020-02-17";212
4301;"4301_2";2;"2020-07-03";209
4301;"4301_3";3;"2021-01-16";205
4301;"4301_4";4;"2021-08-13";199
4301;"4301_5";5;"2022-05-21";212
4301;"4301_6";6;"2023-04-23";204
4301;"4301_7";7;"2024-06-06";197
4301;"4301_8";8;"2024-07-20";202
4301;"4301_9";9;"2024-08-23";208
4301;"4301_10";10;"2024-09-17";204
4302;"4302_1";1;"2020-03-14";3877
4302;"4302_2";2;"2020-12-06";3812
4302;"4302_3";3;"2021-04-11";3787
4302;"4302_4";4;"2021-07-19";3953
4302;"4302_5";5;"2021-09-24";3255
4302;"4302_6";6;"2022-08-04";3028
4302;"4302_7";7;"2023-02-19";3795
4302;"4302_8";8;"2024-05-27";3002
4302;"4302_9";9;"2024-11-28";2937
4302;"4302_10";10;"2024-12-12";3001
4303;"4303_1";1;"2020-04-08";198
4303;"4303_2";2;"2022-11-21";184
4303;"4303_3";3;"2024-04-19";204
4304;"4304_1";1;"2020-07-05";174
4304;"4304_2";2;"2023-07-24";185
4304;"4304_3";3;"2024-09-23";174
4305;"4305_1";1;"2020-01-17";2693
4305;"4305_2";2;"2020-03-26";2796
4305;"4305_3";3;"2022-05-21";3470
4305;"4305_4";4;"2022-07-11";2872
4305;"4305_5";5;"2022-10-21";2528
4305;"4305_6";6;"2023-10-01";3645
4305;"4305_7";7;"2023-10-21";2555
4306;"4306_1";1;"2020-08-15";246
4306;"4306_2";2;"2021-01-03";238
4306;"4306_3";3;"2021-07-03";256
4306;"4306_4";4;"2022-03-21";244
4306;"4306_5";5;"2022-05-26";247
4306;"4306_6";6;"2023-05-08";238
4306;"4306_7";7;"2023-12-20";248
4306;"4306_8";8;"2024-04-02";242
4307;"4307_1";1;"2020-01-08";305
4307;"4307_2";2;"2020-07-06";311
