donor_id;donor_type;acquisition_channel;age;gender;location_id;city;country
4253;Organization;Social Media;;;156;Zamoœæ; Poland
4254;Individual;Online Event;50;Male;709;Bielsko-Bia³a; Poland
4255;Individual;Online Event;72;Non-binary;403;Ciechanów; Poland
4256;Individual;Online Event;24;Female;167;Kraœnik; Poland
4257;Individual;Direct Mail;51;Male;822;Elbl¹g; Poland
4258;Individual;Online Event;41;Female;674;Racibórz; Poland
4259;Individual;Online Event;20;Male;272;Zduñska Wola; Poland
4260;Individual;Direct Mail;38;Male;490;Kêdzierzyn-KoŸle; Poland
4261;Individual;Direct Mail;73;Male;414;Grodzisk Mazowiecki; Poland
4262;Individual;In-Person Event;32;Male;962;Szczecin; Poland
4263;Individual;Direct Mail;64;Female;267;Skierniewice; Poland
4264;Individual;Partnership;83;Female;637;Sopot; Poland
4265;Individual;Partnership;37;Male;677;Wodzis³aw Œl¹ski; Poland
4266;Individual;Online Event;44;Male;502;Kluczbork; Poland
4267;Individual;Direct Mail;59;Male;267;Skierniewice; Poland
4268;Organization;Social Media;;;88;Wa³brzych; Poland
4269;Organization;Online Event;;;264;Be³chatów; Poland
4270;Individual;Social Media;83;Female;845;Leszno; Poland
4271;Individual;Online Event;39;Male;693;Myszków; Poland
4272;Individual;Online Event;53;Male;165;Œwidnik; Poland
4273;Individual;Online Event;40;Male;258;£ódŸ; Poland
4274;Organization;Partnership;;;390;Pruszków; Poland
4275;Individual;Online Event;47;Male;744;Skar¿ysko-Kamienna; Poland
4276;Individual;Online Event;28;Female;715;Bytom; Poland
4277;Individual;Online Event;23;Female;884;Jarocin; Poland
4278;Individual;Partnership;76;Male;696;Pszczyna; Poland
4279;Organization;Partnership;;;414;Grodzisk Mazowiecki; Poland
4280;Organization;Direct Mail;;;696;Pszczyna; Poland
4281;Organization;Social Media;;;337;Nowy Targ; Poland
4282;Organization;Online Event;;;744;Skar¿ysko-Kamienna; Poland
4283;Individual;In-Person Event;60;Female;664;¯ory; Poland
4284;Individual;Online Event;47;Female;722;D¹browa Górnicza; Poland
4285;Organization;Direct Mail;;;884;Jarocin; Poland
4286;Individual;Partnership;75;Female;882;Krotoszyn; Poland
4287;Individual;Social Media;21;Female;643;Reda; Poland
4288;Organization;Online Event;;;542;Jaros³aw; Poland
4289;Individual;Online Event;20;Male;49;Dzier¿oniów; Poland
4290;Individual;Partnership;52;Female;697;Lubliniec; Poland
4291;Organization;Online Event;;;664;¯ory; Poland
4292;Organization;Online Event;;;530;Stalowa Wola; Poland
4293;Individual;Online Event;64;Non-binary;336;Chrzanów; Poland
4294;Individual;Social Media;42;Female;490;Kêdzierzyn-KoŸle; Poland
4295;Individual;In-Person Event;24;Female;338;Olkusz; Poland
4296;Individual;Online Event;44;Female;99;Inowroc³aw; Poland
4297;Organization;Partnership;;;542;Jaros³aw; Poland
4298;Individual;Direct Mail;90;Male;700;Czêstochowa; Poland
4299;Individual;Online Event;20;Female;882;Krotoszyn; Poland
4300;Individual;In-Person Event;64;Female;529;Przemyœl; Poland
4301;Individual;Partnership;63;Female;886;Turek; Poland
4302;Organization;Partnership;;;888;Koœcian; Poland
4303;Individual;Direct Mail;88;Male;426;Nowy Dwór Mazowiecki; Poland
4304;Individual;Online Event;77;Male;694;Katowice; Poland
4305;Organization;Online Event;;;887;Œroda Wielkopolska; Poland
4306;Individual;Online Event;33;Female;119;Brodnica; Poland
4307;Individual;Direct Mail;80;Female;262;Tomaszów Mazowiecki; Poland
4308;Individual;Direct Mail;51;Male;60;Polkowice; Poland
4309;Individual;Partnership;55;Male;700;Czêstochowa; Poland
4310;Individual;Partnership;66;Female;636;Lêbork; Poland
4311;Individual;Online Event;19;Female;47;Oleœnica; Poland
4312;Individual;Online Event;54;Male;413;Wo³omin; Poland
4313;Individual;Social Media;76;Female;720;Tychy; Poland
4314;Individual;Online Event;69;Male;386;Siedlce; Poland
4315;Individual;Online Event;53;Male;272;Zduñska Wola; Poland
4316;Individual;Social Media;30;Male;395;Legionowo; Poland
4317;Organization;Social Media;;;57;Bielawa; Poland
4318;Organization;Online Event;;;886;Turek; Poland
4319;Individual;Direct Mail;19;Female;426;Nowy Dwór Mazowiecki; Poland
4320;Individual;Direct Mail;29;Female;120;Œwiecie; Poland
4321;Individual;Online Event;20;Male;268;Radomsko; Poland
4322;Individual;Online Event;34;Male;9;Jelenia Góra; Poland
4323;Individual;Online Event;48;Female;120;Œwiecie; Poland
4324;Organization;Online Event;;;695;Czerwionka-Leszczyny; Poland
4325;Individual;Partnership;41;Female;399;Ostro³êka; Poland
4326;Individual;Direct Mail;48;Male;396;Piaseczno; Poland
4327;Individual;Partnership;85;Male;167;Kraœnik; Poland
4328;Organization;Online Event;;;430;P³oñsk; Poland
4329;Individual;Partnership;38;Male;239;Zielona Góra; Poland
4330;Individual;Direct Mail;80;Male;645;Koœcierzyna; Poland
4331;Individual;Online Event;77;Male;272;Zduñska Wola; Poland
4332;Individual;Partnership;45;Female;281;Wieluñ; Poland
4333;Individual;Online Event;59;Male;416;M³awa; Poland
4334;Individual;Online Event;28;Male;345;Bochnia; Poland
4335;Individual;Direct Mail;30;Non-binary;842;Ostrów Wielkopolski; Poland
4336;Organization;Social Media;;;629;Wejherowo; Poland
4337;Individual;Social Media;23;Male;705;Sosnowiec; Poland
4338;Organization;Direct Mail;;;281;Wieluñ; Poland
4339;Organization;Online Event;;;785;E³k; Poland
4340;Individual;Direct Mail;61;Female;885;W¹growiec; Poland
4341;Individual;Online Event;69;Female;822;Elbl¹g; Poland
4342;Individual;Online Event;65;Female;313;Nowy S¹cz; Poland
4343;Individual;Online Event;73;Male;633;Chojnice; Poland
4344;Individual;Online Event;67;Male;838;Pi³a; Poland
4345;Individual;Online Event;20;Male;744;Skar¿ysko-Kamienna; Poland
4346;Organization;Social Media;;;22;Œwidnica; Poland
4347;Organization;Online Event;;;58;K³odzko; Poland
4348;Individual;Social Media;20;Male;9;Jelenia Góra; Poland
4349;Individual;Partnership;34;Female;96;Grudzi¹dz; Poland
4350;Individual;Partnership;46;Male;884;Jarocin; Poland
4351;Individual;Social Media;29;Male;56;Zgorzelec; Poland
4352;Individual;Direct Mail;83;Female;528;Mielec; Poland
4353;Individual;Online Event;26;Male;496;Nysa; Poland
4354;Individual;Online Event;19;Male;530;Stalowa Wola; Poland
4355;Organization;Social Media;;;886;Turek; Poland
4356;Individual;Social Media;32;Male;662;Mys³owice; Poland
4357;Individual;In-Person Event;43;Male;9;Jelenia Góra; Poland
4358;Individual;Social Media;27;Male;534;Krosno; Poland
4359;Individual;Partnership;79;Male;431;Ostrów Mazowiecka; Poland
4360;Organization;Partnership;;;737;Ostrowiec Œwiêtokrzyski; Poland
4361;Individual;Social Media;20;Female;263;Zgierz; Poland
4362;Individual;Direct Mail;64;Female;156;Zamoœæ; Poland
4363;Organization;Online Event;;;171;£uków; Poland
4364;Individual;Online Event;74;Female;390;Pruszków; Poland
4365;Individual;Online Event;24;Male;633;Chojnice; Poland
4366;Individual;Online Event;36;Female;953;Stargard Szczeciñski; Poland
4367;Individual;Direct Mail;25;Male;414;Grodzisk Mazowiecki; Poland
4368;Individual;Online Event;66;Female;402;Otwock; Poland
4369;Individual;Partnership;31;Male;60;Polkowice; Poland
4370;Individual;Online Event;69;Female;1006;Koszalin; Poland
4371;Organization;Partnership;;;629;Wejherowo; Poland
4372;Individual;Direct Mail;28;Female;637;Sopot; Poland
4373;Organization;Social Media;;;312;Kraków; Poland
4374;Individual;Direct Mail;63;Male;543;Sanok; Poland
4375;Individual;Direct Mail;80;Female;529;Przemyœl; Poland
4376;Individual;Direct Mail;40;Female;431;Ostrów Mazowiecka; Poland
4377;Individual;Direct Mail;78;Female;844;Gniezno; Poland
4378;Individual;Direct Mail;71;Male;167;Kraœnik; Poland
4379;Individual;Online Event;58;Male;591;Zambrów; Poland
4380;Individual;Social Media;78;Male;587;Bia³ystok; Poland
4381;Organization;Partnership;;;580;£om¿a; Poland
4382;Individual;Online Event;27;Female;156;Zamoœæ; Poland
4383;Individual;Direct Mail;46;Female;791;Ostróda; Poland
4384;Organization;Direct Mail;;;502;Kluczbork; Poland
4385;Individual;Social Media;44;Female;172;Bi³goraj; Poland
4386;Organization;Social Media;;;468;Warszawa; Poland
4387;Organization;Online Event;;;431;Ostrów Mazowiecka; Poland
4388;Individual;Online Event;72;Female;885;W¹growiec; Poland
4389;Individual;Online Event;25;Male;624;Tczew; Poland
4390;Organization;Social Media;;;843;Konin; Poland
4391;Individual;Social Media;76;Female;396;Piaseczno; Poland
4392;Individual;Online Event;44;Female;1006;Koszalin; Poland
4393;Individual;Online Event;30;Female;530;Stalowa Wola; Poland
4394;Individual;Partnership;44;Female;864;Luboñ; Poland
4395;Individual;Online Event;61;Female;348;Zakopane; Poland
4396;Individual;Online Event;58;Female;242;Gorzów Wielkopolski; Poland
4397;Individual;Social Media;62;Female;962;Szczecin; Poland
4398;Individual;Online Event;20;Female;643;Reda; Poland
4399;Organization;Social Media;;;662;Mys³owice; Poland
4400;Organization;Partnership;;;536;Dêbica; Poland
4401;Organization;Social Media;;;14;Wroc³aw; Poland
4402;Individual;Online Event;55;Male;399;Ostro³êka; Poland
4403;Individual;Partnership;60;Male;864;Luboñ; Poland
4404;Individual;Social Media;71;Male;512;Opole; Poland
4405;Individual;Online Event;31;Female;263;Zgierz; Poland
4406;Individual;Social Media;40;Female;262;Tomaszów Mazowiecki; Poland
4407;Individual;Direct Mail;62;Female;664;¯ory; Poland
4408;Organization;Direct Mail;;;462;P³ock; Poland
4409;Individual;Partnership;21;Male;313;Nowy S¹cz; Poland
4410;Individual;Direct Mail;62;Female;279;£owicz; Poland
4411;Individual;Online Event;38;Female;691;CzeladŸ; Poland
4412;Individual;Online Event;28;Female;490;Kêdzierzyn-KoŸle; Poland
4413;Organization;Online Event;;;264;Be³chatów; Poland
4414;Individual;Direct Mail;34;Male;580;£om¿a; Poland
4415;Individual;Direct Mail;52;Female;885;W¹growiec; Poland
4416;Individual;Social Media;21;Male;48;O³awa; Poland
4417;Individual;Direct Mail;53;Male;588;Augustów; Poland
4418;Individual;Direct Mail;41;Female;348;Zakopane; Poland
4419;Organization;Online Event;;;59;Œwiebodzice; Poland
4420;Organization;Online Event;;;62;Nowa Ruda; Poland
4421;Individual;Social Media;79;Female;705;Sosnowiec; Poland
4422;Individual;Online Event;37;Female;618;S³upsk; Poland
4423;Individual;Online Event;21;Female;257;Piotrków Trybunalski; Poland
4424;Individual;Social Media;20;Female;443;Radom; Poland
4425;Individual;Online Event;22;Female;13;Lubin; Poland
4426;Organization;Social Media;;;512;Opole; Poland
4427;Organization;Social Media;;;225;¯agañ; Poland
4428;Organization;Online Event;;;345;Bochnia; Poland
4429;Individual;Direct Mail;69;Male;643;Reda; Poland
4430;Individual;Social Media;20;Female;790;I³awa; Poland
4431;Organization;Social Media;;;125;Toruñ; Poland
4432;Individual;Partnership;72;Female;829;Kalisz; Poland
4433;Individual;Social Media;58;Male;413;Wo³omin; Poland
4434;Individual;Partnership;65;Female;664;¯ory; Poland
4435;Individual;Online Event;58;Male;312;Kraków; Poland
4436;Individual;Partnership;77;Male;239;Zielona Góra; Poland
4437;Organization;Online Event;;;588;Augustów; Poland
4438;Individual;Online Event;28;Male;554;Rzeszów; Poland
4439;Organization;Online Event;;;335;Oœwiêcim; Poland
4440;Individual;Online Event;74;Male;884;Jarocin; Poland
4441;Organization;Online Event;;;634;Kwidzyn; Poland
4442;Individual;Direct Mail;81;Male;542;Jaros³aw; Poland
4443;Individual;Social Media;52;Female;161;Pu³awy; Poland
4444;Organization;Online Event;;;257;Piotrków Trybunalski; Poland
4445;Individual;Online Event;49;Male;630;Starogard Gdañski; Poland
4446;Individual;Direct Mail;23;Female;663;Siemianowice Œl¹skie; Poland
4447;Organization;Online Event;;;529;Przemyœl; Poland
4448;Individual;Online Event;36;Male;386;Siedlce; Poland
4449;Individual;Social Media;22;Female;838;Pi³a; Poland
4450;Individual;Online Event;31;Male;692;¯ywiec; Poland
4451;Individual;Online Event;44;Female;785;E³k; Poland
4452;Individual;Online Event;26;Male;57;Bielawa; Poland
4453;Individual;Social Media;42;Female;657;Jaworzno; Poland
4454;Individual;Direct Mail;49;Male;888;Koœcian; Poland
4455;Organization;Direct Mail;;;15;G³ogów; Poland
4456;Organization;Direct Mail;;;664;¯ory; Poland
4457;Individual;Social Media;59;Female;9;Jelenia Góra; Poland
4458;Organization;Social Media;;;676;Œwiêtoch³owice; Poland
4459;Organization;Online Event;;;172;Bi³goraj; Poland
4460;Individual;Online Event;20;Female;395;Legionowo; Poland
4461;Individual;Direct Mail;66;Female;885;W¹growiec; Poland
4462;Individual;Partnership;47;Female;707;Gliwice; Poland
4463;Organization;Direct Mail;;;99;Inowroc³aw; Poland
4464;Organization;Partnership;;;865;Wrzeœnia; Poland
4465;Individual;Online Event;20;Female;798;Szczytno; Poland
4466;Individual;Direct Mail;45;Female;502;Kluczbork; Poland
4467;Individual;Partnership;32;Female;883;Œrem; Poland
4468;Individual;Direct Mail;55;Male;429;Piastów; Poland
4469;Individual;Partnership;45;Female;96;Grudzi¹dz; Poland
4470;Individual;Partnership;42;Non-binary;47;Oleœnica; Poland
4471;Individual;Online Event;49;Male;15;G³ogów; Poland
4472;Individual;Online Event;19;Female;692;¯ywiec; Poland
4473;Individual;Online Event;47;Male;60;Polkowice; Poland
4474;Organization;Social Media;;;588;Augustów; Poland
4475;Individual;Social Media;38;Female;722;D¹browa Górnicza; Poland
4476;Individual;Online Event;22;Female;426;Nowy Dwór Mazowiecki; Poland
4477;Individual;Direct Mail;77;Male;699;£aziska Górne; Poland
4478;Organization;Social Media;;;843;Konin; Poland
4479;Individual;Social Media;41;Male;972;Police; Poland
4480;Organization;Social Media;;;669;Bêdzin; Poland
4481;Organization;Partnership;;;797;Kêtrzyn; Poland
4482;Individual;Online Event;82;Male;790;I³awa; Poland
4483;Organization;Online Event;;;883;Œrem; Poland
4484;Individual;Online Event;76;Male;172;Bi³goraj; Poland
4485;Individual;Direct Mail;59;Female;216;Nowa Sól; Poland
4486;Organization;Partnership;;;662;Mys³owice; Poland
4487;Individual;Social Media;80;Female;953;Stargard Szczeciñski; Poland
4488;Organization;Online Event;;;22;Œwidnica; Poland
4489;Individual;Social Media;39;Male;415;Sochaczew; Poland
4490;Individual;Direct Mail;48;Male;535;Tarnobrzeg; Poland
4491;Individual;Partnership;38;Female;717;Ruda Œl¹ska; Poland
4492;Individual;Direct Mail;39;Male;791;Ostróda; Poland
4493;Organization;Online Event;;;796;Gi¿ycko; Poland
4494;Organization;Partnership;;;429;Piastów; Poland
4495;Individual;Direct Mail;50;Female;258;£ódŸ; Poland
4496;Organization;Social Media;;;171;£uków; Poland
4497;Individual;Direct Mail;25;Male;624;Tczew; Poland
4498;Organization;Partnership;;;963;Œwinoujœcie; Poland
4499;Individual;Partnership;60;Male;715;Bytom; Poland
4500;Individual;Online Event;56;Male;161;Pu³awy; Poland
4501;Individual;Social Media;52;Male;269;Kutno; Poland
4502;Individual;Social Media;68;Female;884;Jarocin; Poland
4503;Individual;Online Event;61;Female;48;O³awa; Poland
4504;Individual;Direct Mail;81;Female;535;Tarnobrzeg; Poland
4505;Individual;Partnership;70;Male;336;Chrzanów; Poland
4506;Individual;Partnership;42;Male;530;Stalowa Wola; Poland
4507;Individual;Online Event;67;Male;411;Miñsk Mazowiecki; Poland
4508;Organization;Online Event;;;588;Augustów; Poland
4509;Individual;Online Event;68;Male;864;Luboñ; Poland
4510;Organization;Social Media;;;312;Kraków; Poland
4511;Individual;Direct Mail;87;Female;390;Pruszków; Poland
4512;Organization;Direct Mail;;;46;Boles³awiec; Poland
4513;Organization;Online Event;;;844;Gniezno; Poland
4514;Individual;Online Event;20;Male;578;Suwa³ki; Poland
4515;Individual;Direct Mail;52;Male;269;Kutno; Poland
4516;Individual;Online Event;25;Female;158;Bia³a Podlaska; Poland
4517;Organization;Online Event;;;717;Ruda Œl¹ska; Poland
4518;Individual;Partnership;85;Female;119;Brodnica; Poland
4519;Individual;Online Event;30;Female;691;CzeladŸ; Poland
4520;Individual;Partnership;78;Male;822;Elbl¹g; Poland
4521;Individual;Social Media;71;Male;258;£ódŸ; Poland
4522;Individual;Direct Mail;82;Male;497;Brzeg; Poland
4523;Individual;Social Media;57;Female;580;£om¿a; Poland
4524;Individual;Online Event;55;Female;530;Stalowa Wola; Poland
4525;Individual;Social Media;34;Male;580;£om¿a; Poland
4526;Organization;Direct Mail;;;677;Wodzis³aw Œl¹ski; Poland
4527;Individual;Social Media;47;Female;312;Kraków; Poland
4528;Individual;Social Media;28;Male;645;Koœcierzyna; Poland
4529;Individual;Direct Mail;73;Female;676;Œwiêtoch³owice; Poland
4530;Individual;Social Media;47;Female;695;Czerwionka-Leszczyny; Poland
4531;Individual;Direct Mail;78;Female;171;£uków; Poland
4532;Organization;Direct Mail;;;413;Wo³omin; Poland
4533;Organization;Online Event;;;257;Piotrków Trybunalski; Poland
4534;Organization;Online Event;;;664;¯ory; Poland
4535;Individual;Online Event;63;Male;580;£om¿a; Poland
4536;Individual;Partnership;36;Male;974;Bia³ogard; Poland
4537;Individual;Online Event;44;Male;171;£uków; Poland
4538;Individual;Partnership;80;Male;674;Racibórz; Poland
4539;Individual;Partnership;37;Female;281;Wieluñ; Poland
4540;Individual;Social Media;20;Female;888;Koœcian; Poland
4541;Individual;Direct Mail;84;Female;544;Jas³o; Poland
4542;Organization;Online Event;;;312;Kraków; Poland
